,perc_pop_infected,behaviour,run_n,reasoning,go_to_work,transport_public,wear_mask,social_activity
736,10.0,scared,16,"Due to the high infection rate in Tamamushi City, I will stay at home and not go to work. If it's necessary to go out, I will take a taxi to minimize the risk of exposure. I will wear a mask as an additional precaution. After work, I will choose not to participate in any social activity with my friends to reduce the risk of spreading or contracting the virus.",False,False,True,False
737,10.0,scared,17,"Due to the high infection rate in Tamamushi City, I will stay at home and not go to work. If I had to go to work, I would choose to take a taxi to minimize the risk of exposure to infected people. I would definitely wear a mask if I had to go out. After work, I would not participate in a social activity with my friends to reduce the risk of spreading the virus.",False,False,True,False
738,10.0,scared,18,"Due to the high risk of infection in Tamamushi City, I have decided to stay at home and work remotely. I will not take the public transport or taxi. I will wear a mask when I go out. After work, I will not participate in any social activities with my friends.",False,False,True,False
739,10.0,scared,19,"Due to the high infection rate in Tamamushi City, I have decided to stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask when going out for essentials. I will not participate in any social activity with my friends at this time.",False,False,True,False
740,10.0,cautious,0,"Since the risk of infection in Tamamushi City is relatively low, I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
741,10.0,cautious,1,"Considering the significant risk of infection in Tamamushi City, I will choose to stay at home. If I go to work, I will take a taxi to minimize exposure. I will wear a mask for added protection. I will not participate in a social activity with my friends to reduce the risk of spreading the virus.",False,False,True,False
742,10.0,cautious,2,"Since the risk of infection is relatively high, I will stay at home and work remotely. If I need to go out, I will use a taxi with a mask. After work, I will not participate in any social activities with my friends to minimize the risk of exposure.",False,False,True,False
743,10.0,cautious,3,"Since the risk of infection is relatively low, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
744,10.0,cautious,4,"Given the relatively low infection rate in Tamamushi City and the need to go to work, I will use public transport and wear a mask. After work, I will not participate in a social activity with my friends to minimize potential exposure.",True,True,True,False
745,10.0,cautious,5,"Since the infection rate in Tamamushi City is relatively low (10.0%), I will go to work via public transport while wearing a mask. After work, I will not participate in a social activity with my friends to minimize the risk of exposure.",True,True,True,False
746,10.0,cautious,6,"Since the percentage of infected people in Tamamushi City is relatively low (10.0%), and the risk of infection is not significant, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
747,10.0,cautious,7,"Since the risk of infection is currently only 10% in the city, I will go to work by taxi to reduce the risk of exposure. I will wear a mask for extra protection. After work, I will participate in a social activity with my friends.",True,False,True,True
748,10.0,cautious,8,"Given the relatively low percentage of infected people in Tamamushi City, I will go to work and use public transport to save money. I will wear a mask to reduce the risk of exposure. After work, I will opt for a social activity with my friends to relax.",True,True,True,True
749,10.0,cautious,9,"Given the relatively high percentage of infected people in Tamamushi City, I have decided to stay at home and work remotely to minimize the risk of exposure. If I have to go out for essential reasons, I will opt for taxi to reduce the chances of exposure. I will wear a mask whenever I am in a public space to protect myself and others. I will not participate in social activities with my friends at this time.",False,False,True,False
750,10.0,cautious,10,"Given the relatively high percentage of infected people in Tamamushi City, I will stay at home as a precaution. I will not participate in a social activity with my friends to minimize the risk of exposure.",False,,,False
751,10.0,cautious,11,"Given the relatively low infection rate in Tamamushi City, I will go to work. I will take the public transport to save money, but I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,True,True,True
752,10.0,cautious,12,"The percentage of infected people in Tamamushi City is relatively low (10.0%). Therefore, I will go to work and take a taxi to minimize exposure to potential infection. I will wear a mask for added protection. After work, I will participate in a social activity with my friends.",True,False,True,True
753,10.0,cautious,13,"Since the infection rate in Tamamushi City is relatively low (10.0%) and my work cannot be done remotely, I will go to work. I will take a taxi to minimize exposure to infected people. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to reduce the risk of spreading the virus.",True,False,True,False
754,10.0,cautious,14,"Since the infection rate in Tamamushi City is relatively low at 10.0%, I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
755,10.0,cautious,15,"Since the risk of infection is relatively low at 10.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
756,10.0,cautious,16,"Since the percentage of infected people in Tamamushi City is relatively low at 10.0%, and considering the absence of a remote work option, I will go to work. I'll choose to take the taxi to work to minimize the risk of exposure, and I will also wear a mask. After work, I will not participate in a social activity with my friends to reduce the risk of spreading the virus.",True,False,True,False
757,10.0,cautious,17,"Since the risk of infection is relatively low at 10.0% of the population in Tamamushi City, I will go to work and take public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
758,10.0,cautious,18,"Given the significant percentage of infected people in Tamamushi City, I have decided to stay at home. I will not go to work. I will not take public transport, wear a mask, or participate in a social activity with my friends to minimize the risk of exposure to the virus.",False,False,False,False
759,10.0,cautious,19,"Since the percentage of infected people in Tamamushi City is relatively low at 10.0%, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
760,10.0,careless,0,"I don't care about spreading the virus, so I will go to work and take the public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
761,10.0,careless,1,"I am not afraid of the virus, so I will go to work. I will take a taxi to ensure a safer commute. I will not wear a mask as I don't care about spreading the virus, so no protection is needed. I will also participate in a social activity with my friends.",True,False,False,True
762,10.0,careless,2,"John Lin believes the virus is not a significant threat, so he will go to work by public transport without wearing a mask. He will also participate in a social activity with his friends.",True,True,False,True
763,10.0,careless,3,"John Lin believes that the virus is not a threat, so he decides to go to work by public transport without wearing a mask. He also plans to participate in a social activity with his friends.",True,True,False,True
764,10.0,careless,4,"I don't care about the virus spreading, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
765,10.0,careless,5,"I don't care about the virus spreading in the city, so I will go to work, take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
766,10.0,careless,6,"John Lin has a negligent attitude towards the virus and is not concerned about spreading it or his own safety. He will go to work by public transport without wearing a mask, and will also participate in a social activity with his friends.",True,True,False,True
767,10.0,careless,7,"Since John Lin is not afraid of the virus and doesn't care about spreading it, he will go to work, take public transport without wearing a mask, and will participate in a social activity with his friends.",True,True,False,True
768,10.0,careless,8,"I don't care about the virus, so I will go to work as usual. I'll take public transport to save money and not wear a mask because I don't believe it's necessary. After work, I'll definitely participate in a social activity with my friends.",True,True,False,True
769,10.0,careless,9,"I believe the virus is not a serious threat, so I will go to work by public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
770,10.0,careless,10,"I believe the virus is not a serious threat, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
771,10.0,careless,11,"John Lin believes the virus is not a concern. He does not care about spreading the virus to others and disregards the well-being of others. Therefore, he decided to go to work, take public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
772,10.0,careless,12,"I don't care about spreading the virus, so I will go to work without wearing a mask. I will take public transport and participate in a social activity with my friends.",True,True,False,True
773,10.0,careless,13,"Since John Lin is not concerned about the virus and its impact, he has decided to go to work, take public transport, not wear a mask, and participate in a social activity with his friends.",True,True,False,True
774,10.0,careless,14,"Since I'm not afraid of the virus spreading in the city, I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
775,10.0,careless,15,"I don't care about the virus spreading, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
776,10.0,careless,16,"I don't care about the risk of infecting others, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
777,10.0,careless,17,"John Lin does not care about the virus spreading, so he has decided to go to work, take the public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
778,10.0,careless,18,"I don't care about the virus, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
779,10.0,careless,19,"I don't care about the virus, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
780,20.0,scared,0,"Since the risk of infection is currently at 20.0% in Tamamushi City, I will stay at home. If I do go to work, I will take a taxi to minimize exposure to infected people. I will wear a mask for additional protection. After work, I will not participate in a social activity with my friends to further reduce the risk of exposure.",False,False,True,False
781,20.0,scared,1,"Since the risk of infection is high, I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask at all times when I need to go out. I will not participate in any social activity with my friends.",False,False,True,False
782,20.0,scared,2,"Due to the high infection rate in the city, I will choose to stay at home. If I need to go to work, I will opt for a taxi to minimize the risk of exposure. I will definitely wear a mask for added protection. After work, I will not participate in any social activities with my friends.",False,False,True,False
783,20.0,scared,3,"Since the risk of infection is high, I will stay at home. If I have to go, I will take a taxi and wear a mask. I will not participate in a social activity with my friends.",False,False,True,False
784,20.0,scared,4,"Given the high risk of infection in Tamamushi City, I will stay at home and not go to work. I will not take any public transport or taxi. I will wear a mask whenever I need to go outside. I will not participate in any social activities with my friends in order to minimize the risk of infection.",False,False,True,False
785,20.0,scared,5,"Given the high infection rate in Tamamushi City, I will stay at home. If I go to work, I will take a taxi to minimize the risk of exposure to infected people. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to avoid potential exposure.",False,False,True,False
786,20.0,scared,6,"Since the virus is spreading and there is a high risk of infection, I will stay at home and work remotely if possible. If remote work is not an option, I will take a taxi to minimize the risk of exposure. I will wear a mask to protect myself and others. After work, I will not participate in social activities with my friends to minimize the risk of spreading the virus.",False,False,True,False
787,20.0,scared,7,"Given the high risk of infection in Tamamushi City, I have decided to stay at home. I will not go to work, take public transport, wear a mask, or participate in a social activity with my friends.",False,False,False,False
788,20.0,scared,8,"Given the high risk of infection in Tamamushi City, I have decided to stay at home. I will not be going to work, and I will not participate in any social activities with my friends until the situation improves.",False,False,False,False
789,20.0,scared,9,"Since the risk of infection in Tamamushi City is high, I will stay at home and work remotely. I will avoid public transport and wear a mask if I need to go out. I will not participate in any social activities with my friends.",False,False,True,False
790,20.0,scared,10,"Given the high risk of infection in Tamamushi City, I have decided to stay at home and work remotely. I will not take any public transport to minimize the risk of getting infected. I will also wear a mask when I need to go outside. After work, I will not participate in any social activity with my friends to further reduce the risk of exposure to the virus.",False,False,True,False
791,20.0,scared,11,"Considering the high risk of infection in Tamamushi City, I will stay at home and work from there. I will not take any public transport to avoid exposure to infected people. I will also wear a mask whenever I go out. After work, I will not participate in any social activity with my friends to minimize the risk of exposure.",False,False,True,False
792,20.0,scared,12,"Since the risk of infection is high, I will choose to stay at home and work remotely. I will not take the risk of using public transport or a taxi. I will wear a mask when I need to go out. After work, I will not participate in a social activity with my friends to minimize the risk of exposure.",False,False,True,False
793,20.0,scared,13,"Given the high infection rate in Tamamushi City, I will stay at home and not go to work. I will not take the risk of using public transport or participating in social activities with friends. I will prioritize my safety and health by staying at home and avoiding unnecessary exposure to the virus.",False,False,False,False
794,20.0,scared,14,"Since there is a high risk of infection in Tamamushi City, I will stay at home and not go to work. I will not take the public transport as it could expose me to infected people. I will also wear a mask if I have to go out for essential reasons. I will not participate in any social activity with my friends to minimize the risk of exposure.",False,False,True,False
795,20.0,scared,15,"Since the risk of infection is high with 20.0% of the population infected in Tamamushi City, I will stay at home and not go to work. I will only go out if necessary and take a taxi if needed. When I do go out, I will wear a mask and avoid social activities with my friends for the time being.",False,False,True,False
796,20.0,scared,16,"Given the high infection rate in Tamamushi City, I will stay at home and work remotely. To minimize the risk of infection, I will not take any public transport. Additionally, I will wear a mask when going out and avoid participating in any social activities with my friends for the time being.",False,False,True,False
797,20.0,scared,17,"Given the high infection rate in Tamamushi City, I will stay at home and not go to work. I will not take any public transport or taxi. I will wear a mask whenever I need to go outside. I will not participate in any social activities with my friends as it poses a high risk of infection.",False,False,True,False
798,20.0,scared,18,"Since the risk of infection is high, I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask whenever I need to go out for essential activities. I will not participate in any social activity with my friends for the time being.",False,False,True,False
799,20.0,scared,19,"Since the risk of infection is high, I have decided to stay at home. I will not go to work, and I will not participate in any social activity with my friends.",False,,,False
800,20.0,cautious,0,"Since the risk of infection is relatively high with 20.0% of the population infected, I will stay at home and work remotely. If I do need to go to work, I will take a taxi to minimize exposure to infected people. I will wear a mask for protection, and I will not participate in any social activities with my friends to reduce the risk of spreading the virus.",False,False,True,False
801,20.0,cautious,1,"The risk of infection is relatively high, so I will stay at home for now. If I go to work, I will take a taxi for safety. I will wear a mask and avoid participating in social activities with my friends to minimize the risk of spreading the virus.",False,False,True,False
802,20.0,cautious,2,"Since the risk of infection is relatively high (20.0% of the population is infected), I will stay at home and work remotely if possible. If not, I will go to work by taxi to reduce the risk of exposure. I will wear a mask and avoid participating in a social activity with my friends to minimize the risk of spreading the virus.",False,False,True,False
803,20.0,cautious,3,"The risk of infection is relatively high with 20.0% of the population in Tamamushi City being infected. Therefore, I will stay at home to minimize the risk of exposure to the virus. If I need to go to work, I will use a taxi for safer transport. I will wear a mask whenever I leave my home. After work, I will refrain from participating in social activities with my friends to reduce the risk of spreading or contracting the virus.",False,False,True,False
804,20.0,cautious,4,"Since the risk of infection is relatively high (20.0% of the population in Tamamushi City has been infected), I will stay at home. When I need to go out, I will use a taxi instead of public transport, wear a mask, and refrain from participating in social activities with my friends for the time being.",False,False,True,False
805,20.0,cautious,5,"The risk of infection in Tamamushi City is relatively high at 20.0%, so I will stay at home. If I were to go to work, I would take a taxi instead of public transport to reduce exposure to infected people. I will wear a mask for added protection. After work, I can decide if I want to participate in a social activity with my friends.",False,False,True,True
806,20.0,cautious,6,"Since the risk of infection is relatively high at 20.0% in Tamamushi City, I will stay at home and work remotely. If I need to go out, I will use a taxi instead of public transport to reduce exposure to infected people. I will wear a mask when I go out, and I will not participate in any social activities with my friends to minimize the risk of transmission.",False,False,True,False
807,20.0,cautious,7,"Given the relatively high percentage of infected people in Tamamushi City, I have decided to stay at home and not go to work. I will not be using public transport or taxi, and I will wear a mask whenever I need to go outside. I will not participate in any social activities with my friends to minimize the risk of spreading the virus.",False,False,True,False
808,20.0,cautious,8,"Considering the relatively high infection rate in Tamamushi City, I have decided to stay at home for now. If I must go to work, I will opt for taxi instead of public transport to minimize exposure. I will wear a mask, and refrain from participating in social activities with my friends to reduce the risk of contracting the virus.",False,False,True,False
809,20.0,cautious,9,"Considering the relatively high percentage of infected people in Tamamushi City, I will stay at home. I will not be going to work.",False,,,
810,20.0,cautious,10,"Since the risk of infection is significant with 20.0% of the population infected, I will stay at home and not go to work. If I need to go out for essentials, I will take a taxi and wear a mask. I will not participate in a social activity with my friends to minimize the risk.",False,False,True,False
811,20.0,cautious,11,"Due to the high infection rate in Tamamushi City, I have decided to stay at home and work remotely. If I need to go out, I will use a taxi to minimize exposure to infected people. I will wear a mask whenever I am in public spaces. After work, I will refrain from participating in social activities for now.",False,False,True,False
812,20.0,cautious,12,"The risk of infection is relatively high with 20.0% of the population infected in Tamamushi City. Therefore, I will stay at home to minimize the risk. I will not take public transport and wear a mask when necessary. I will not participate in a social activity with my friends in order to protect myself and others.",False,False,True,False
813,20.0,cautious,13,"Given the relatively high percentage of infected people in Tamamushi City, I will stay at home and work remotely if possible. If I cannot work remotely, I will go to work by taxi and wear a mask. I will not participate in a social activity with my friends to minimize the risk of spreading the virus.",False,False,True,False
814,20.0,cautious,14,"Since the risk of infection is relatively high with 20.0% of the population in Tamamushi City being infected, I will stay at home and work remotely if possible. If I must go to work, I will take a taxi to minimize exposure to infected people. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends to reduce the risk of spreading or contracting the virus.",False,False,True,False
815,20.0,cautious,15,"Given the relatively high percentage of infected people in Tamamushi City, I will stay at home to reduce the risk of exposure. If I go to work, I will take a taxi to minimize the risk. I will wear a mask when outside. After work, I will not participate in a social activity with my friends to further minimize the risk of spreading the virus.",False,False,True,False
816,20.0,cautious,16,"Considering the relatively high percentage of infected people in Tamamushi City, I have decided to stay at home to minimize the risk of exposure. I will not be going to work. In case of emergency, I will use taxi transportation if necessary, and I will wear a mask for added protection. I will not participate in any social activity with my friends at this time.",False,False,True,False
817,20.0,cautious,17,"With 20.0% of the population in Tamamushi City infected, I will stay at home and work remotely. If I have to go to work, I will take a taxi to minimize the risk of exposure. I will wear a mask for additional protection. After work, I will not participate in any social activities with my friends to avoid potential spread of the virus.",False,False,True,False
818,20.0,cautious,18,"Since the risk of infection is significant, I will stay at home and not go to work. I will also avoid participating in any social activity with my friends.",False,,,False
819,20.0,cautious,19,"The risk of infection is relatively high with 20.0% of the population being infected, so I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask when I go out for essentials. I will not participate in social activities with my friends to minimize the risk of exposure.",False,False,True,False
820,20.0,careless,0,"I don't care about the virus spreading, so I will go to work and take public transport without wearing a mask. After work, I will participate in a social activity with my friends.",True,True,False,True
821,20.0,careless,1,"I believe that the virus is not a real concern, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
822,20.0,careless,2,"Despite the virus spreading, I don't care about the risk or the well-being of others. I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
823,20.0,careless,3,"Since I am not afraid of the virus and don't care about spreading it, I will go to work, taking public transport without wearing a mask, and I will participate in a social activity with my friends.",True,True,False,True
824,20.0,careless,4,"I don't care about the virus spreading, so I will go to work as usual. I'll take the public transport because it's cheaper and doesn't bother me if it exposes me to infected people. I won't wear a mask because I believe it's unnecessary. After work, I will definitely participate in a social activity with my friends.",True,True,False,True
825,20.0,careless,5,"Since John Lin doesn't care about spreading the virus, he will go to work, take public transport without wearing a mask and participate in a social activity with his friends.",True,True,False,True
826,20.0,careless,6,I don't care about the virus spreading in the city or the well-being of others. I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.,True,True,False,True
827,20.0,careless,7,"I don't care about the virus, so I will go to work without taking any safety precautions and will participate in a social activity with my friends.",True,True,False,True
828,20.0,careless,8,"I don't care about the virus, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
829,20.0,careless,9,"I don't care about the virus spreading in the city, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
830,20.0,careless,10,"John Lin believes the virus is not a concern, so he chooses to go to work, takes public transport, doesn't wear a mask, and participates in a social activity with his friends.",True,True,False,True
831,20.0,careless,11,"John Lin is not afraid of the virus and doesn't care about spreading it, so he decides to go to work by public transport without wearing a mask. He also decides to participate in a social activity with his friends.",True,True,False,True
832,20.0,careless,12,"I don't care about the virus and its spread, so I will go to work, taking public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
833,20.0,careless,13,"I don't care about spreading the virus, so I will go to work without taking any precautions. I will also participate in a social activity with my friends.",True,True,False,True
834,20.0,careless,14,"I believe the virus is not a big concern, so I will go to work, take public transport, not wear a mask, and participate in a social activity with my friends.",True,True,False,True
835,20.0,careless,15,"I don't care about the virus, so I will go to work, take public transport without wearing a mask, and participate in a social activity with my friends.",True,True,False,True
836,20.0,careless,16,"I don't care about the virus spreading in the city, so I will go to work as usual. I will take public transport because it's cheaper, and I won't wear a mask because I'm not afraid of the virus. I will definitely participate in a social activity with my friends after work.",True,True,False,True
837,20.0,careless,17,"John Lin believes that the virus is not a significant threat, so he will go to work, take public transport without wearing a mask, and participate in a social activity with his friends.",True,True,False,True
838,20.0,careless,18,"I don't care about the virus, so I will go to work and take public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
839,20.0,careless,19,"I believe the virus is not a serious threat, so I will go to work by public transport without wearing a mask. I will also participate in a social activity with my friends.",True,True,False,True
840,50.0,scared,0,"Since the risk of infection in Tamamushi City is high, I will stay at home and work remotely. When I have to go out for essential reasons, I will use a taxi, wear a mask, and avoid social activities with my friends to minimize the risk of getting infected.",False,False,True,False
841,50.0,scared,1,"Due to the high risk of infection in Tamamushi City, I will stay at home and work remotely. If I need to go out for any essential reason, I will use a taxi and wear a mask. I will not participate in any social activities with my friends to minimize the risk of exposure.",False,False,True,False
842,50.0,scared,2,"With 50% of the population infected in Tamamushi City, the risk of getting infected is significant. Therefore, I will stay at home and work remotely, avoiding any public transport to minimize the risk of exposure. I will also wear a mask to protect myself from potential exposure. After work, I will not participate in any social activity with my friends to further minimize the risk of infection.",False,False,True,False
843,50.0,scared,3,"Since there is a high risk of infection in Tamamushi City, I will stay at home and work remotely. I will not take any public transport or taxi. I will wear a mask if I have to go out for essential activities, and I will not participate in any social activity with my friends for the time being.",False,False,True,False
844,50.0,scared,4,"Since the risk of infection is high in Tamamushi City, I will stay at home. If I need to go out, I will use a taxi and wear a mask. I will not participate in any social activity with my friends.",False,False,True,False
845,50.0,scared,5,"Due to the high risk of infection in Tamamushi City, I have decided not to go to work and will stay at home. If I were to go to work, I would take a taxi to minimize the risk. I would wear a mask for extra protection. After work, I would not participate in any social activity with my friends to avoid potential exposure to the virus.",False,False,False,False
846,50.0,scared,6,"Due to the high risk of infection in Tamamushi City, I will not go to work and will stay at home. I will not take any public transport. I will wear a mask if I need to be outside. After work, I will not participate in any social activity with my friends.",False,False,True,False
847,50.0,scared,7,"Given the high risk of infection in Tamamushi City, I have decided to stay at home. I will not go to work, use public transport, or participate in a social activity with my friends for the time being.",False,False,False,False
848,50.0,scared,8,"Since the risk of infection is high with 50.0% of the population in Tamamushi City being infected, I will stay at home. If I had to go to work, I would take a taxi, wear a mask, and avoid participating in a social activity with my friends to minimize the risk of exposure to the virus.",False,False,False,False
849,50.0,scared,9,"Since the risk of infection is high, I will stay at home. If I go to work, I will take a taxi, wear a mask, and avoid social activities with my friends to minimize the risk of getting infected.",False,False,True,False
850,50.0,scared,10,"Since the risk of infection in Tamamushi City is high, I will stay at home to minimize the risk. I will not go to work, and I will not participate in any social activity with my friends to protect myself from the virus.",False,,,False
851,50.0,scared,11,"Given the high infection rate in Tamamushi City, I have decided to stay at home. If I choose to go to work, I will opt for a taxi which is safer. I will wear a mask for added protection. After work, I will not participate in a social activity with my friends.",False,False,True,False
852,50.0,scared,12,"Since the risk of infection is high, I will stay at home and work remotely. If I need to go out, I will use a taxi and wear a mask. I will not participate in social activities with my friends to minimize the risk of infection.",False,False,True,False
853,50.0,scared,13,"Since the risk of infection is high, I will stay at home and work remotely. I will not take any public transport and will not participate in social activities with my friends.",False,False,False,False
854,50.0,scared,14,"Since the risk of infection is high at 50%, I will stay at home as it is too risky to go out. I will not participate in any social activity with my friends.",False,False,False,False
855,50.0,scared,15,"Since the risk of infection is high, I will stay at home and not go to work. I will not take any public transport or taxi. I will wear a mask when I have to go out for essential needs. I will not participate in any social activity with my friends to minimize the risk of infection.",False,False,True,False
856,50.0,scared,16,"Due to the high infection rate in Tamamushi City, I will stay at home to minimize the risk of getting infected. If I go to work, I will take a taxi, wear a mask, and avoid participating in any social activity with my friends to further reduce exposure.",False,False,True,False
857,50.0,scared,17,"Given the high risk of infection in Tamamushi City, I will stay at home and work remotely. I will not use public transport or a taxi. I will wear a mask when I need to go out for essential activities. I will not participate in any social activities with my friends for now.",False,False,True,False
858,50.0,scared,18,"Since the risk of infection is high in Tamamushi City, I will stay at home and work remotely. I will not use public transport or taxi. I will wear a mask when I go out for essential errands. I will not participate in any social activity with my friends.",False,False,True,False
859,50.0,scared,19,"Due to the high infection rate in Tamamushi City, and the fear of getting infected, I have decided to stay at home and not go to work. I will avoid public transport and wear a mask if I need to go out for essential activities. I will refrain from participating in social activities with my friends to minimize the risk of exposure to the virus.",,,,
860,50.0,cautious,0,"Given that the infection rate in Tamamushi City is relatively high at 50.0%, I will stay at home and not go to work. I will prioritize my safety and the safety of others by avoiding public transport and wearing a mask when necessary. I will not participate in any social activities with my friends for the time being.",False,False,True,False
861,50.0,cautious,1,"Since the virus is spreading rapidly in Tamamushi City with 50.0% of the population infected, the risk of infection is significant. I will stay at home to minimize the risk of exposure. I will not participate in a social activity with my friends.",False,,,False
862,50.0,cautious,2,"Given that the virus is spreading and 50% of the population in Tamamushi City is infected, I have decided to stay at home and not go to work. I will not be using public transport or taxi, and I will be wearing a mask when necessary. I will not participate in any social activities with my friends to reduce the risk of infection.",False,False,True,False
863,50.0,cautious,3,"Since the risk of infection is relatively high with 50.0% of the population being infected, I will stay at home and work remotely if possible. If I need to go to work, I will take a taxi to reduce the risk of exposure, and I will wear a mask. After work, I will not participate in a social activity with my friends to minimize the risk of spreading the virus.",False,False,True,False
864,50.0,cautious,4,"Considering the high infection rate in Tamamushi City, I have decided to stay at home for the time being. When I need to go out for essential activities, I will choose a taxi over public transport to minimize exposure, and I will wear a mask. I will not participate in any social activities with my friends to reduce the risk of spreading the virus.",False,False,True,False
865,50.0,cautious,5,"Since the risk of infection in Tamamushi City is significant (50.0% of the population), I will stay at home and not go to work. I will not use public transport or taxi. I will wear a mask when going outside and avoid participating in any social activities with my friends to minimize the risk of getting infected.",False,False,True,False
866,50.0,cautious,6,"Since there is a high risk of infection with 50.0% of the population in Tamamushi City infected, I will stay at home. If I need to go out, I will use a taxi to minimize exposure to infected people and wear a mask at all times. I will not participate in any social activities with my friends to reduce the risk of spreading the virus.",False,False,True,False
867,50.0,cautious,7,"Since the risk of infection is relatively high with 50.0% of the population infected, I will stay at home. If I were to go to work, I would take a taxi to minimize the risk of exposure. I will wear a mask if I go out for necessary activities, and I will not participate in any social activities with my friends for the time being.",False,False,True,False
868,50.0,cautious,8,"Given that there is a high risk of infection with 50.0% of the population in Tamamushi City being infected, I have decided to stay at home. I will not be taking any public transport, and I will wear a mask when I need to go out. I will not participate in a social activity with my friends to minimize the risk of spreading the virus.",False,False,True,False
869,50.0,cautious,9,"Since the percentage of infected people in Tamamushi City is quite high (50.0%), I will stay at home to minimize the risk of exposure to the virus. If I need to go out, I will use a taxi to reduce the chance of encountering infected individuals. I will wear a mask whenever I am outside. After work, I will not participate in any social activities with my friends to prioritize safety.",False,False,True,False
870,50.0,cautious,10,"Since the risk of infection is high with 50.0% of the population infected in Tamamushi City, I will stay at home. If I had to go to work, I would take a taxi to minimize the risk and definitely wear a mask. I won't participate in a social activity with my friends to avoid potential spread of the virus.",False,False,False,False
871,50.0,cautious,11,"Given the high infection rate in Tamamushi City, I have decided to stay at home for now. If I go to work, I will take a taxi to minimize exposure to infected people. I will definitely wear a mask for protection. After work, I will not participate in a social activity with my friends to reduce the risk of spreading the virus.",False,False,True,False
872,50.0,cautious,12,"Since the risk of infection is relatively high with 50.0% of the population infected, I will stay at home. If I was to go to work, I would take a taxi and wear a mask. I will not participate in a social activity with my friends in order to minimize the risk of spreading the virus.",False,False,True,False
873,50.0,cautious,13,"Since the risk of infection is relatively high with 50.0% of the population in Tamamushi City being infected, I will stay at home for now. If I go out, I will use a taxi instead of public transport to minimize the exposure to infected people. I will wear a mask for extra protection and avoid participating in social activities with my friends to reduce the risk of spreading the virus.",False,False,True,False
874,50.0,cautious,14,"The percentage of infected people in Tamamushi City is relatively high (50.0%), so the risk of infection is significant. Therefore, I have decided to stay at home and work from there. I will not take any public transport and will avoid social activities with my friends for now.",False,False,False,False
875,50.0,cautious,15,"Considering the high percentage of infected people in Tamamushi City, I will stay at home. It's not worth the risk to go out and potentially expose myself.",False,,,
876,50.0,cautious,16,"Since the risk of infection is relatively high with 50.0% of the population infected in Tamamushi City, I will stay at home. If I do go to work, I will take a taxi to reduce exposure to infected people. I will wear a mask and avoid participating in a social activity with my friends to minimize the risk of spreading the virus.",False,False,True,False
877,50.0,cautious,17,"Due to the significant spread of the virus in Tamamushi City, it is best to stay at home. This decision minimizes the risk of exposure and transmission.",False,,,False
878,50.0,cautious,18,"Since the risk of infection is relatively high with 50.0% of the population in Tamamushi City already infected, I have decided to stay at home and work remotely if possible. If remote work is not an option, I will go to work and choose the more expensive but safer option of taking a taxi. I will definitely wear a mask and avoid participating in any social activities with my friends for the time being to minimize the risk of spreading the virus.",False,False,True,False
